platform,title,type,release_year,runtime,main_genre_clean,imdb_score,imdb_votes
Netflix,Layla Majnun,MOVIE,2021,119,romance,6.0,277
Netflix,Tuesdays And Fridays,MOVIE,2021,106,romance,4.4,792
Netflix,A Faraway Land,MOVIE,2021,101,drama,5.0,136
Netflix,I Missed You,MOVIE,2021,96,drama,5.7,250
Netflix,My Amanda,MOVIE,2021,89,drama,5.7,308
Netflix,Momshies! Your Soul is Mine,MOVIE,2021,108,comedy,5.8,27
Netflix,Happiness Ever After,MOVIE,2021,99,drama,4.2,163
Netflix,Princess 'Daya'Reese,MOVIE,2021,115,comedy,7.1,50
Netflix,Super Monsters: Once Upon a Rhyme,MOVIE,2021,25,animation,5.6,38
Netflix,My Bride,MOVIE,2021,93,romance,5.0,327
Netflix,Fine Wine,MOVIE,2021,100,romance,6.8,45
Netflix,C/O Kaadhal,MOVIE,2021,134,drama,7.7,348
Netflix,Lokillo,MOVIE,2021,90,comedy,3.8,68
HBO,Inception,MOVIE,2010,148,scifi,8.8,2268288
HBO,Insidious,MOVIE,2010,103,horror,6.8,300872
HBO,The Town,MOVIE,2010,125,thriller,7.5,382345
HBO,RED,MOVIE,2010,111,comedy,7.0,304855
HBO,Kick-Ass,MOVIE,2010,117,action,7.6,553076
HBO,The Book of Eli,MOVIE,2010,118,thriller,6.8,312538
HBO,Beyond the Black Rainbow,MOVIE,2010,110,fantasy,5.9,14912
HBO,Rubber,MOVIE,2010,85,horror,5.7,36658
HBO,Salt,MOVIE,2010,100,thriller,6.4,310892
HBO,The Switch,MOVIE,2010,101,drama,6.1,104155
HBO,The Last Airbender,MOVIE,2010,103,fantasy,4.0,161913
HBO,Harry Potter and the Deathly Hallows: Part 1,MOVIE,2010,146,fantasy,7.7,531109
HBO,Monsters,MOVIE,2010,94,thriller,6.4,91784
HBO,Troll Hunter,MOVIE,2010,103,fantasy,6.9,72997
HBO,Leap Year,MOVIE,2010,100,romance,6.4,102922
HBO,A Nightmare on Elm Street,MOVIE,2010,95,horror,5.2,99192
HBO,The Losers,MOVIE,2010,97,thriller,6.3,100065
HBO,Temple Grandin,MOVIE,2010,108,drama,8.2,29494
HBO,Buried,MOVIE,2010,95,thriller,7.0,159055
HBO,The Next Three Days,MOVIE,2010,133,romance,7.3,195424
HBO,The Secret World of Arrietty,MOVIE,2010,94,animation,7.6,88984
HBO,Last Night,MOVIE,2010,93,romance,6.5,48475
HBO,Jonah Hex,MOVIE,2010,81,western,4.7,58710
HBO,Killers,MOVIE,2010,100,thriller,5.4,91194
HBO,From Paris with Love,MOVIE,2010,92,thriller,6.4,116650
HBO,Going the Distance,MOVIE,2010,104,drama,6.3,58243
HBO,The Conspirator,MOVIE,2010,122,drama,6.9,28771
HBO,Legend of the Guardians: The Owls of Ga'Hoole,MOVIE,2010,100,fantasy,6.9,82623
HBO,Don't Be Afraid of the Dark,MOVIE,2010,99,thriller,5.5,48568
HBO,Magic & Bird: A Courtship of Rivals,MOVIE,2010,88,drama,8.3,1866
HBO,Yogi Bear,MOVIE,2010,80,animation,4.6,21814
HBO,Rabbit Hole,MOVIE,2010,94,drama,7.0,49207
HBO,Brooklyn's Finest,MOVIE,2010,133,thriller,6.7,63392
HBO,Sex and the City 2,MOVIE,2010,146,comedy,4.5,79227
HBO,For Colored Girls,MOVIE,2010,134,drama,6.1,7705
HBO,You Don't Know Jack,MOVIE,2010,134,drama,6.7,37
HBO,Carrie Fisher: Wishful Drinking,MOVIE,2010,75,comedy,7.4,2094
HBO,Furry Vengeance,MOVIE,2010,92,fantasy,3.8,16928
HBO,The Extra Man,MOVIE,2010,108,comedy,5.8,5066
HBO,Princess Ka'iulani,MOVIE,2010,130,drama,6.1,1796
HBO,Why Did I Get Married Too?,MOVIE,2010,121,romance,4.6,9701
HBO,Barry Munday,MOVIE,2010,95,drama,5.8,4279
HBO,The Special Relationship,MOVIE,2010,93,drama,6.7,4691
HBO,The Fence (La Barda),MOVIE,2010,36,documentation,6.9,51
HBO,Scooby-Doo! Curse of the Lake Monster,MOVIE,2010,80,fantasy,4.8,4619
HBO,Wartorn: 1861-2010,MOVIE,2010,90,war,7.8,426
HBO,Lottery Ticket,MOVIE,2010,99,comedy,5.0,11022
HBO,"Bill Maher: ""... But I'm Not Wrong""",MOVIE,2010,79,comedy,6.9,1195
HBO,For Neda,MOVIE,2010,67,documentation,7.8,292
HBO,12th & Delaware,MOVIE,2010,90,documentation,7.3,540
HBO,Homeless: The Motel Kids of Orange County,MOVIE,2010,60,documentation,6.4,343
HBO,Diagnosis Bipolar: Five Families Search for Answers,MOVIE,2010,48,documentation,5.4,50
HBO,The Spirit of Salsa,MOVIE,2010,47,documentation,5.9,41
HBO,Tracy Morgan: Black & Blue,MOVIE,2010,58,comedy,5.4,283
HBO,Robert Klein: Unfair & Unbalanced,MOVIE,2010,60,comedy,6.3,80
HBO,A Family Is a Family Is a Family: A Rosie O'Donnell Celebration,MOVIE,2010,41,documentation,6.1,106
HBO,Celebrity Habla 2,MOVIE,2010,56,documentation,8.2,11
HBO,Brave New Voices 2010,MOVIE,2010,54,documentation,5.9,32
HBO,I Can't Do This But I CAN Do That: A Film for Families about Learning Differences,MOVIE,2010,31,documentation,7.0,57
HBO,"Crazy, Stupid, Love.",MOVIE,2011,118,romance,7.4,507878
HBO,Limitless,MOVIE,2011,105,thriller,7.4,561433
HBO,The Perks of Being a Wallflower,MOVIE,2012,103,drama,8.0,495771
HBO,The Hobbit: An Unexpected Journey,MOVIE,2012,169,fantasy,7.8,803665
HBO,Moonrise Kingdom,MOVIE,2012,94,drama,7.8,341879
HBO,This Is 40,MOVIE,2012,134,comedy,6.2,137030
HBO,Rango,MOVIE,2011,112,western,7.2,257761
HBO,The Help,MOVIE,2011,146,drama,8.1,449686
HBO,Contagion,MOVIE,2011,106,thriller,6.8,300074
HBO,Conan the Barbarian,MOVIE,2011,113,fantasy,5.1,98559
HBO,Horrible Bosses,MOVIE,2011,98,comedy,6.9,442212
HBO,Life of Pi,MOVIE,2012,127,drama,7.9,616811
HBO,The Lincoln Lawyer,MOVIE,2011,119,drama,7.3,231376
HBO,Sherlock Holmes: A Game of Shadows,MOVIE,2011,129,crime,7.4,446531
HBO,Hugo,MOVIE,2011,126,drama,7.5,319225
HBO,Game Change,MOVIE,2012,118,drama,7.4,22079
HBO,Taken 2,MOVIE,2012,91,action,6.2,303593
HBO,Super 8,MOVIE,2011,112,scifi,7.0,351064
HBO,Battle: Los Angeles,MOVIE,2011,116,action,5.7,179314
HBO,Harry Potter and the Deathly Hallows: Part 2,MOVIE,2011,130,fantasy,8.1,845423
HBO,War Horse,MOVIE,2011,146,war,7.2,155590
HBO,Project X,MOVIE,2012,88,comedy,6.6,204959
HBO,Green Lantern,MOVIE,2011,114,thriller,5.5,281773
HBO,Real Steel,MOVIE,2011,127,scifi,7.0,321448
HBO,Wrath of the Titans,MOVIE,2012,99,fantasy,5.7,188043
HBO,The Adventures of Tintin,MOVIE,2011,107,animation,7.3,228306
HBO,Young Adult,MOVIE,2011,94,drama,6.3,83571
HBO,Seeking a Friend for the End of the World,MOVIE,2012,101,comedy,6.7,113334
HBO,What to Expect When You're Expecting,MOVIE,2012,110,romance,5.7,72507
HBO,The Lucky One,MOVIE,2012,101,drama,6.4,107405
HBO,Anna Karenina,MOVIE,2012,130,drama,6.6,98318
HBO,The Hunter,MOVIE,2011,102,drama,6.7,38837
HBO,The Hangover Part II,MOVIE,2011,102,comedy,6.4,490805
HBO,Too Big to Fail,MOVIE,2011,97,drama,7.3,16934
HBO,Underworld: Awakening,MOVIE,2012,90,fantasy,6.3,152963
HBO,J. Edgar,MOVIE,2011,137,drama,6.5,127398
HBO,Journey 2: The Mysterious Island,MOVIE,2012,94,scifi,5.7,102851
HBO,Zookeeper,MOVIE,2011,102,romance,5.2,60815
HBO,Like Crazy,MOVIE,2011,90,romance,6.6,61321
HBO,The Pirates! In an Adventure with Scientists!,MOVIE,2012,88,comedy,6.7,47814
HBO,Larry Crowne,MOVIE,2011,98,romance,6.1,66818
HBO,6 Days to Air: The Making of South Park,MOVIE,2011,42,documentation,7.7,2711
HBO,Extremely Loud & Incredibly Close,MOVIE,2011,129,drama,6.9,101291
HBO,Marina Abramović: The Artist Is Present,MOVIE,2012,106,documentation,7.9,6139
HBO,Machine Gun Preacher,MOVIE,2011,129,thriller,6.7,65781
HBO,Dolphin Tale,MOVIE,2011,113,drama,6.8,24107
HBO,The Green Hornet,MOVIE,2011,119,crime,5.8,159814
HBO,Hobo with a Shotgun,MOVIE,2011,85,thriller,6.1,45861
HBO,W.E.,MOVIE,2011,119,drama,6.2,12830
HBO,From Up on Poppy Hill,MOVIE,2011,91,drama,7.4,41663
HBO,There's Something Wrong with Aunt Diane,MOVIE,2011,100,documentation,6.7,5335
HBO,Pariah,MOVIE,2011,86,drama,7.2,6915
HBO,Happy Feet Two,MOVIE,2011,100,animation,5.8,44501
HBO,The Sapphires,MOVIE,2012,103,drama,7.0,14355
HBO,Casa De Mi Padre,MOVIE,2012,84,western,5.5,20909
HBO,Alex Cross,MOVIE,2012,101,thriller,5.1,33914
HBO,The Sunset Limited,MOVIE,2011,91,drama,7.3,29798
HBO,The Iron Lady,MOVIE,2011,99,drama,6.4,107701
HBO,Joyful Noise,MOVIE,2012,117,comedy,5.7,8370
HBO,"For a Good Time, Call...",MOVIE,2012,85,drama,6.0,16377
HBO,Here Comes the Devil,MOVIE,2012,97,thriller,5.6,4130
HBO,Friends with Kids,MOVIE,2012,100,romance,6.1,42149
HBO,The Girl,MOVIE,2012,91,drama,6.2,6932
HBO,This Must Be the Place,MOVIE,2011,118,drama,6.7,35068
HBO,Girl Most Likely,MOVIE,2012,103,comedy,5.7,15356
HBO,Being Flynn,MOVIE,2012,102,drama,6.4,17243
HBO,Erased,MOVIE,2012,100,thriller,6.0,30933
HBO,The Invisible War,MOVIE,2012,93,drama,7.6,6907
HBO,Shark Night 3D,MOVIE,2011,91,thriller,4.0,25839
HBO,Hemingway & Gellhorn,MOVIE,2012,155,drama,6.2,9662
HBO,2 Days in New York,MOVIE,2012,96,comedy,6.0,14455
HBO,Madea's Big Happy Family,MOVIE,2011,106,drama,4.6,8075
HBO,Venus and Serena,MOVIE,2012,99,documentation,6.4,784
HBO,Fun Size,MOVIE,2012,87,comedy,5.4,14519
HBO,Hyde Park on Hudson,MOVIE,2012,94,drama,5.8,11831
HBO,Good Neighbours,MOVIE,2011,99,drama,5.8,5496
HBO,The Good Doctor,MOVIE,2011,93,thriller,5.5,6787
HBO,Fire with Fire,MOVIE,2012,97,thriller,5.6,26451
HBO,Mea Maxima Culpa: Silence in the House of God,MOVIE,2012,106,documentation,8.0,3865
HBO,Page One: Inside the New York Times,MOVIE,2011,88,documentation,6.9,3357
HBO,Good Deeds,MOVIE,2012,111,comedy,5.5,7886
HBO,Gloria: In Her Own Words,MOVIE,2011,61,documentation,7.6,168
HBO,Mel Brooks and Dick Cavett Together Again,MOVIE,2011,60,comedy,8.1,90
HBO,Cinema Verite,MOVIE,2011,86,drama,6.5,3778
HBO,About Face: Supermodels Then and Now,MOVIE,2012,75,documentation,6.6,593
HBO,The Loving Story,MOVIE,2011,77,drama,7.6,870
HBO,First,MOVIE,2012,109,documentation,5.9,102
HBO,Triangle: Remembering the Fire,MOVIE,2011,40,documentation,7.9,140
HBO,Ethel,MOVIE,2012,97,documentation,7.8,682
HBO,41,MOVIE,2012,120,documentation,6.6,338
HBO,Hard Times: Lost on Long Island,MOVIE,2012,90,documentation,7.3,199
HBO,One Nation Under Dog,MOVIE,2012,73,documentation,7.6,247
HBO,In Vogue: The Editor's Eye,MOVIE,2012,90,documentation,7.3,696
HBO,Mann v. Ford,MOVIE,2011,105,documentation,6.9,182
HBO,Koran by Heart,MOVIE,2011,90,documentation,7.2,344
HBO,Don't Divorce Me! Kids' Rules for Parents on Divorce,MOVIE,2012,30,drama,6.5,36
HBO,First Cousin Once Removed,MOVIE,2012,78,documentation,7.5,380
HBO,Mandrake,MOVIE,2012,170,drama,6.0,25
HBO,The Latino List: Volume 2,MOVIE,2012,49,documentation,5.7,16
HBO,Silencing the Song: An Afghan Fallen Star,MOVIE,2011,34,documentation,5.1,13
HBO,"George Lopez: It's Not Me, It's You",MOVIE,2012,56,comedy,5.2,272
HBO,The Latino List,MOVIE,2011,60,documentation,6.5,51
HBO,Love Crimes Of Kabul,MOVIE,2011,71,documentation,6.8,217
HBO,Citizen USA: A 50 State Road Trip,MOVIE,2011,51,documentation,5.6,175
HBO,I Can Be President: A Kid's-Eye View,MOVIE,2011,21,documentation,5.5,22
HBO,Bud Greenspan Presents Vancouver 2010: Stories of Olympic Glory,MOVIE,2011,116,documentation,6.4,38
HBO,Habla Texas,MOVIE,2011,62,documentation,6.9,12
HBO,The Secret Life of Walter Mitty,MOVIE,2013,114,fantasy,7.3,311550
HBO,42,MOVIE,2013,128,drama,7.5,93314
HBO,The Raid 2,MOVIE,2014,150,thriller,7.9,121534
HBO,Pacific Rim,MOVIE,2013,131,scifi,6.9,492835
HBO,We're the Millers,MOVIE,2013,110,comedy,7.0,438819
HBO,The Great Gatsby,MOVIE,2013,142,drama,7.2,519954
HBO,Unbroken,MOVIE,2014,132,drama,7.2,163160
HBO,Oblivion,MOVIE,2013,126,action,7.0,513161
HBO,47 Ronin,MOVIE,2013,119,fantasy,6.2,157872
HBO,Man of Steel,MOVIE,2013,143,fantasy,7.1,753688
HBO,Only Lovers Left Alive,MOVIE,2013,123,drama,7.2,99157
HBO,12 Years a Slave,MOVIE,2013,134,drama,8.1,678847
HBO,Fast & Furious 6,MOVIE,2013,130,thriller,7.1,387774
HBO,Ender's Game,MOVIE,2013,114,scifi,6.6,237444
HBO,The Wolverine,MOVIE,2013,129,fantasy,6.7,456490
HBO,Stoker,MOVIE,2013,99,horror,6.8,107604
HBO,The Conjuring,MOVIE,2013,107,thriller,7.5,491048
HBO,The Way Way Back,MOVIE,2013,103,drama,7.4,147307
HBO,Percy Jackson: Sea of Monsters,MOVIE,2013,106,fantasy,5.7,116884
HBO,This Is Where I Leave You,MOVIE,2014,103,drama,6.6,79339
HBO,Riddick,MOVIE,2013,119,thriller,6.4,162472
HBO,Bad Words,MOVIE,2013,89,comedy,6.6,49931
HBO,The Book Thief,MOVIE,2013,131,drama,7.5,134005
HBO,Trance,MOVIE,2013,101,crime,6.9,113474
HBO,20 Feet from Stardom,MOVIE,2013,89,music,7.4,13192
HBO,RED 2,MOVIE,2013,116,thriller,6.6,169465
HBO,Dracula Untold,MOVIE,2014,92,drama,6.2,192195
HBO,Ouija,MOVIE,2014,89,horror,4.5,52209
HBO,The Internship,MOVIE,2013,119,comedy,6.3,201930
HBO,Annabelle,MOVIE,2014,99,horror,5.4,155550
HBO,Warm Bodies,MOVIE,2013,97,horror,6.9,228782
HBO,The Hobbit: The Desolation of Smaug,MOVIE,2013,161,fantasy,7.8,642712
HBO,The Great Beauty,MOVIE,2013,142,drama,7.7,89135
HBO,Escape Plan,MOVIE,2013,115,thriller,6.7,239652
HBO,300: Rise of an Empire,MOVIE,2014,102,drama,6.2,297286
HBO,Enough Said,MOVIE,2013,91,drama,7.0,62207
HBO,The Hobbit: The Battle of the Five Armies,MOVIE,2014,144,fantasy,7.4,513801
HBO,The Wind Rises,MOVIE,2013,126,drama,7.7,83012
HBO,John Dies at the End,MOVIE,2013,99,horror,6.3,37971
HBO,Kick-Ass 2,MOVIE,2013,103,action,6.5,268747
HBO,Identity Thief,MOVIE,2013,107,crime,5.7,132186
HBO,Horrible Bosses 2,MOVIE,2014,108,comedy,6.3,169584
HBO,71,MOVIE,2014,100,thriller,7.2,55117
HBO,R.I.P.D.,MOVIE,2013,96,fantasy,5.6,130747
HBO,2 Guns,MOVIE,2013,109,comedy,6.7,207550
HBO,Mama,MOVIE,2013,100,horror,6.2,178420
HBO,The Last Five Years,MOVIE,2014,94,romance,5.9,10055
HBO,Gangster Squad,MOVIE,2013,113,thriller,6.7,213629
HBO,The Incredible Burt Wonderstone,MOVIE,2013,100,comedy,5.9,73222
HBO,Moms Mabley,MOVIE,2013,72,documentation,8.0,300
HBO,The Hangover Part III,MOVIE,2013,100,comedy,5.8,310289
HBO,Epic,MOVIE,2013,102,fantasy,6.6,104553
HBO,Blue Jasmine,MOVIE,2013,99,drama,7.3,200092
HBO,The Tale of The Princess Kaguya,MOVIE,2013,137,fantasy,8.0,44603
HBO,The East,MOVIE,2013,116,drama,6.8,50156
HBO,The Loft,MOVIE,2014,108,thriller,6.3,55533
HBO,Walking with Dinosaurs,MOVIE,2013,87,animation,5.2,11273
HBO,Endless Love,MOVIE,2014,103,drama,6.2,44225
HBO,Behind the Candelabra,MOVIE,2013,118,drama,7.0,42963
HBO,When Marnie Was There,MOVIE,2014,103,animation,7.7,39165
HBO,Snitch,MOVIE,2013,93,drama,6.4,87691
HBO,Runner Runner,MOVIE,2013,92,drama,5.6,63240
HBO,Blood Ties,MOVIE,2013,128,thriller,6.5,19923
HBO,I Give It a Year,MOVIE,2013,97,romance,5.7,37160
HBO,The Normal Heart,MOVIE,2014,132,drama,7.9,35656
HBO,Alan Partridge: Alpha Papa,MOVIE,2013,90,action,6.9,31388
HBO,Jack the Giant Slayer,MOVIE,2013,114,fantasy,6.3,137490
HBO,Bad Milo!,MOVIE,2013,85,horror,5.7,7437
HBO,Admission,MOVIE,2013,107,romance,5.7,34726
HBO,Big Game,MOVIE,2014,90,thriller,5.4,32956
HBO,21 & Over,MOVIE,2013,91,comedy,5.8,74060
HBO,The Legend of Hercules,MOVIE,2014,99,action,4.2,54159
HBO,Six by Sondheim,MOVIE,2013,86,documentation,7.9,933
HBO,Meet the Patels,MOVIE,2014,88,comedy,7.1,3397
HBO,The Kingdom of Dreams and Madness,MOVIE,2013,118,documentation,7.7,5149
HBO,The Best Man Holiday,MOVIE,2013,118,comedy,6.6,15696
HBO,Gloria,MOVIE,2013,105,drama,6.9,8826
HBO,Clear History,MOVIE,2013,100,comedy,6.5,18175
HBO,Manhunt: The Inside Story of the Hunt for Bin Laden,MOVIE,2013,100,documentation,6.8,1036
HBO,Adult Beginners,MOVIE,2014,90,comedy,5.6,8428
HBO,Escobar: Paradise Lost,MOVIE,2014,120,thriller,6.5,22053
HBO,Phil Spector,MOVIE,2013,91,drama,6.2,7256
HBO,Jerrod Carmichael: Love at the Store,MOVIE,2014,54,comedy,7.0,530
HBO,12 Rounds 2: Reloaded,MOVIE,2013,95,action,5.3,5617
HBO,The Cheshire Murders,MOVIE,2013,115,documentation,6.6,2680
HBO,Mike Tyson: Undisputed Truth,MOVIE,2013,90,comedy,7.4,2979
HBO,Billy Crystal: 700 Sundays,MOVIE,2014,119,comedy,8.3,1202
HBO,Cymbeline,MOVIE,2014,97,drama,3.7,3963
HBO,Valentine Road,MOVIE,2013,89,documentation,7.1,1789
HBO,Frontera,MOVIE,2014,103,western,6.6,7851
HBO,Banksy Does New York,MOVIE,2014,79,documentation,7.2,2225
HBO,Sarah Silverman: We Are Miracles,MOVIE,2013,60,comedy,6.6,1424
HBO,Necessary Evil: Super-Villains of DC Comics,MOVIE,2013,99,action,6.8,1238
HBO,Nixon by Nixon: In His Own Words,MOVIE,2014,72,documentation,7.5,514
HBO,A Good Job: Stories of the FDNY,MOVIE,2014,60,documentation,7.9,377
HBO,An Apology to Elephants,MOVIE,2013,40,documentation,8.1,364
HBO,Mary and Martha,MOVIE,2013,90,drama,6.8,3432
HBO,Muhammad Ali's Greatest Fight,MOVIE,2013,97,drama,6.8,2465
HBO,Once Upon a Time in Brooklyn,MOVIE,2013,116,crime,3.8,684
HBO,Cantinflas,MOVIE,2014,106,drama,6.6,3971
HBO,Questioning Darwin,MOVIE,2014,56,documentation,5.3,575
HBO,State of Play: Trophy Kids,MOVIE,2013,57,documentation,7.1,1633
HBO,Life According to Sam,MOVIE,2013,90,drama,8.2,867
HBO,Nightingale,MOVIE,2014,83,drama,6.4,1933
HBO,Terror at the Mall,MOVIE,2014,60,documentation,8.0,673
HBO,Americans in Bed,MOVIE,2013,80,documentation,5.7,114
HBO,Habla Men,MOVIE,2014,58,documentation,7.1,14
HBO,Habla Women,MOVIE,2013,56,documentation,7.6,34
HBO,50 Children: The Rescue Mission of Mr. and Mrs. Kraus,MOVIE,2013,62,documentation,7.6,375
HBO,Paycheck to Paycheck: The Life & Times of Katrina Gilbert,MOVIE,2014,74,documentation,7.3,175
HBO,The Out List,MOVIE,2013,60,documentation,7.2,648
HBO,Miss You Can Do It,MOVIE,2013,75,drama,8.0,246
HBO,Before We Are Forgotten,MOVIE,2014,81,documentation,7.5,50
HBO,Fall to Grace,MOVIE,2013,48,documentation,5.9,119
HBO,Gasland Part II,MOVIE,2013,125,documentation,7.6,1677
HBO,Jungle Master,MOVIE,2013,90,animation,4.0,168
HBO,Tapia,MOVIE,2013,81,documentation,7.8,243
HBO,The Case Against 8,MOVIE,2014,109,documentation,7.4,1084
HBO,Santana: Corazón Live from Mexico  - Live It To Believe It,MOVIE,2014,133,music,8.0,22
HBO,Fantastic Beasts and Where to Find Them,MOVIE,2016,132,fantasy,7.2,459363
HBO,Black Mass,MOVIE,2015,123,drama,6.9,177808
HBO,Love & Mercy,MOVIE,2015,122,drama,7.4,39077
HBO,Batman v Superman: Dawn of Justice,MOVIE,2016,153,fantasy,6.4,677372
HBO,Get Hard,MOVIE,2015,100,comedy,6.0,132926
HBO,Suicide Squad,MOVIE,2016,123,fantasy,5.9,672065
HBO,Magic Mike XXL,MOVIE,2015,115,drama,5.6,55480
HBO,Vacation,MOVIE,2015,99,comedy,6.1,109864
HBO,Tickled,MOVIE,2016,92,documentation,7.5,18292
HBO,San Andreas,MOVIE,2015,114,drama,6.0,232334
HBO,High-Rise,MOVIE,2016,119,drama,5.5,42014
HBO,How to Be Single,MOVIE,2016,110,comedy,6.0,87190
HBO,The Conjuring 2,MOVIE,2016,134,thriller,7.3,260693
HBO,Going Clear: Scientology and the Prison of Belief,MOVIE,2015,119,documentation,8.0,38757
HBO,The Lure,MOVIE,2015,93,horror,6.3,8007
HBO,Child 44,MOVIE,2015,137,thriller,6.5,69954
HBO,Point Break,MOVIE,2015,114,action,5.3,61960
HBO,Batman: The Killing Joke,MOVIE,2016,72,drama,6.4,55806
HBO,The First Monday in May,MOVIE,2016,91,documentation,7.1,1718
HBO,Cobain: Montage of Heck,MOVIE,2015,132,documentation,7.5,29623
HBO,War on Everyone,MOVIE,2016,98,action,5.8,18818
HBO,Cameraperson,MOVIE,2016,102,documentation,7.4,2840
HBO,The Wolfpack,MOVIE,2015,89,documentation,7.0,12830
HBO,Army of One,MOVIE,2016,92,comedy,5.1,7627
HBO,Princess Cut,MOVIE,2015,97,romance,4.8,431
HBO,7 Days in Hell,MOVIE,2015,43,comedy,7.1,18419
HBO,Bridget Jones's Baby,MOVIE,2016,123,comedy,6.5,74683
HBO,American Pastoral,MOVIE,2016,108,crime,6.1,16572
HBO,The Assignment,MOVIE,2016,95,thriller,4.7,8262
HBO,Max Steel,MOVIE,2016,92,action,4.6,19349
HBO,All the Way,MOVIE,2016,132,drama,7.3,14152
HBO,Batman: Return of the Caped Crusaders,MOVIE,2016,78,scifi,6.8,5430
HBO,Sunset Song,MOVIE,2015,135,drama,6.4,3664
HBO,Beware the Slenderman,MOVIE,2016,117,crime,6.2,6984
HBO,Danny Collins,MOVIE,2015,107,drama,7.0,31354
HBO,Spare Parts,MOVIE,2015,115,drama,7.3,11152
HBO,Everything Is Copy,MOVIE,2015,89,documentation,7.4,970
HBO,Kareem: Minority of One,MOVIE,2015,89,documentation,7.4,664
HBO,Never-Ending Man: Hayao Miyazaki,MOVIE,2016,70,documentation,6.8,659
HBO,Regular Show: The Movie,MOVIE,2015,70,comedy,7.4,4382
HBO,The Ones Below,MOVIE,2016,87,thriller,6.1,10208
HBO,Night Owls,MOVIE,2015,92,romance,6.2,2326
HBO,The Confirmation,MOVIE,2016,101,comedy,6.4,6759
HBO,Confirmation,MOVIE,2016,110,drama,6.8,5240
HBO,Norman: The Moderate Rise and Tragic Fall of a New York Fixer,MOVIE,2016,117,thriller,6.1,6106
HBO,Looking: The Movie,MOVIE,2016,85,comedy,7.5,8816
HBO,Every Brilliant Thing,MOVIE,2016,60,documentation,8.4,577
HBO,Tig Notaro: Boyish Girl Interrupted,MOVIE,2015,53,comedy,6.8,663
HBO,Mapplethorpe: Look at the Pictures,MOVIE,2016,105,documentation,7.5,1443
HBO,Brother Nature,MOVIE,2016,97,comedy,4.8,1473
HBO,Blow Up of Blow-Up,MOVIE,2016,52,documentation,5.4,48
HBO,Viva,MOVIE,2015,100,drama,7.3,1773
HBO,Amy Schumer: Live at the Apollo,MOVIE,2015,61,comedy,5.8,3373
HBO,Ingrid Bergman: In Her Own Words,MOVIE,2015,114,documentation,7.4,2243
HBO,Bessie,MOVIE,2015,107,drama,6.6,4476
HBO,Collide,MOVIE,2016,98,thriller,5.6,16150
HBO,Ferrell Takes the Field,MOVIE,2015,49,comedy,5.8,1120
HBO,Whitney Cummings: I'm Your Girlfriend,MOVIE,2016,70,comedy,6.2,707
HBO,Nothing Left Unsaid: Gloria Vanderbilt & Anderson Cooper,MOVIE,2016,108,documentation,7.8,723
HBO,Robinson Crusoe,MOVIE,2016,91,comedy,5.4,6116
HBO,Mel Brooks: Live at the Geffen,MOVIE,2015,58,comedy,7.2,203
HBO,Pete Holmes: Faces and Sounds,MOVIE,2016,57,comedy,6.7,713
HBO,Thought Crimes,MOVIE,2015,81,documentation,6.4,1598
HBO,Mavis!,MOVIE,2015,80,documentation,7.4,369
HBO,Abortion: Stories Women Tell,MOVIE,2016,92,documentation,7.1,250
HBO,3 Days of Terror: The Charlie Hebdo Attacks,MOVIE,2016,59,documentation,6.2,147
HBO,The Walk,MOVIE,2015,89,crime,6.0,140
HBO,Forgiven,MOVIE,2016,79,thriller,3.8,137
HBO,Batkid Begins,MOVIE,2015,87,documentation,6.9,1701
HBO,Presenting Princess Shaw,MOVIE,2016,83,documentation,6.8,575
HBO,Marathon: The Patriots Day Bombing,MOVIE,2016,108,documentation,7.9,878
HBO,The Trans List,MOVIE,2016,57,documentation,6.2,406
HBO,The Leisure Class,MOVIE,2015,81,comedy,3.9,1779
HBO,"3 ½ Minutes, 10 Bullets",MOVIE,2015,98,thriller,7.2,1867
HBO,The Diplomat,MOVIE,2015,104,documentation,7.0,300
HBO,Jim: The James Foley Story,MOVIE,2016,111,documentation,7.6,1574
HBO,Becoming Mike Nichols,MOVIE,2016,72,documentation,7.1,551
HBO,Americano,MOVIE,2016,97,family,4.1,296
HBO,Class Divide,MOVIE,2016,74,documentation,7.3,556
HBO,Jackson,MOVIE,2016,92,documentation,7.4,147
HBO,Suited,MOVIE,2016,78,documentation,7.0,306
HBO,Spark: A Space Tail,MOVIE,2016,97,scifi,4.4,1214
HBO,Risky Drinking,MOVIE,2016,82,documentation,6.6,373
HBO,Southern Rites,MOVIE,2015,90,documentation,6.5,473
HBO,Toe Tag Parole: To Live and Die on Yard A,MOVIE,2015,80,documentation,6.4,115
HBO,How to Dance in Ohio,MOVIE,2015,88,documentation,7.7,252
HBO,A Mouse Tale,MOVIE,2015,92,animation,5.1,420
HBO,"Heroin: Cape Cod, USA",MOVIE,2015,75,documentation,7.1,730
HBO,Brillo Box (3¢ off),MOVIE,2016,40,documentation,7.1,275
HBO,Rosie O'Donnell: A Heartfelt Stand Up,MOVIE,2015,56,comedy,6.4,207
HBO,Viruses: Destruction And Creation,MOVIE,2016,20,documentation,5.3,11
HBO,Foreign Wars,MOVIE,2016,71,documentation,8.2,61
HBO,San Francisco 2.0,MOVIE,2015,39,documentation,6.9,390
HBO,The Poet of Havana,MOVIE,2015,100,music,8.3,32
