platform,title,type,release_year,runtime,main_genre_clean,imdb_score,imdb_votes,,
Netflix,Just the Way You Are,MOVIE,2015,107,comedy,"6,30",511,,
Netflix,Dedemin Fişi,MOVIE,2016,100,comedy,"5,50",3.524,,
Netflix,The Unmarried Wife,MOVIE,2016,130,drama,"5,90",189,,
Netflix,My Stupid Boss,MOVIE,2016,106,comedy,"7,10",1.536,,
Netflix,The Third Party,MOVIE,2016,118,comedy,"6,10",275,,
Netflix,Ojukokoro (Greed),MOVIE,2016,112,thriller,"6,60",63,,
Netflix,Lakeeran,MOVIE,2016,113,drama,"6,30",34,,
Netflix,Time Out,MOVIE,2015,98,drama,"6,00",414,,
Netflix,Leave No Trace,MOVIE,2018,109,drama,"7,10",58.727,,
Netflix,Blade Runner 2049,MOVIE,2017,164,scifi,"8,00",549.712,,
Netflix,12 Strong,MOVIE,2018,131,drama,"6,50",79.980,,
Netflix,It,MOVIE,2017,135,horror,"7,30",527.626,,
Netflix,Wind River,MOVIE,2017,107,thriller,"7,70",244.463,,
Netflix,Sorry to Bother You,MOVIE,2018,111,scifi,"6,90",77.407,,
Netflix,Dunkirk,MOVIE,2017,107,drama,"7,80",619.645,,
Netflix,Vice,MOVIE,2018,132,comedy,"7,20",139.439,,
Netflix,Phantom Thread,MOVIE,2017,130,drama,"7,40",130.006,,
Netflix,Molly's Game,MOVIE,2017,140,drama,"7,40",167.955,,
Netflix,Den of Thieves,MOVIE,2018,140,thriller,"7,00",110.108,,
Netflix,CHiPS,MOVIE,2017,100,action,"6,00",46.783,,
Netflix,The Ballad of Buster Scruggs,MOVIE,2018,132,western,"7,30",144.294,,
Netflix,Darkest Hour,MOVIE,2017,125,drama,"7,40",193.208,,
Netflix,Won't You Be My Neighbor?,MOVIE,2018,95,documentation,"8,40",25.061,,
Netflix,The Ritual,MOVIE,2017,94,thriller,"6,30",95.551,,
Netflix,Okja,MOVIE,2017,122,scifi,"7,30",116.305,,
Netflix,Final Score,MOVIE,2018,104,action,"5,70",11.967,,
Netflix,Rumble: The Indians Who Rocked the World,MOVIE,2017,103,music,"7,70",830,,
Netflix,The Nightingale,MOVIE,2018,136,thriller,"7,30",29.758,,
Netflix,Forgotten,MOVIE,2017,109,thriller,"7,40",31.208,,
Netflix,Backtrace,MOVIE,2018,92,crime,"3,80",4.453,,
Netflix,Set It Up,MOVIE,2018,105,romance,"6,50",51.861,,
Netflix,Crooked House,MOVIE,2017,115,drama,"6,30",24.033,,
Netflix,The Cloverfield Paradox,MOVIE,2018,102,horror,"5,50",104.068,,
Netflix,What Happened to Monday,MOVIE,2017,123,scifi,"6,80",121.772,,
Netflix,Gerald's Game,MOVIE,2017,104,horror,"6,50",106.451,,
Netflix,Roma,MOVIE,2018,135,drama,"7,70",155.787,,
Netflix,Adrift,MOVIE,2018,96,action,"6,60",55.597,,
Netflix,The Beguiled,MOVIE,2017,93,drama,"6,80",21,,
Netflix,Ghostland,MOVIE,2018,91,thriller,"6,40",31.379,,
Netflix,The Bad Batch,MOVIE,2017,119,drama,"5,20",31.275,,
Netflix,Tully,MOVIE,2018,96,comedy,"7,00",57.576,,
Netflix,The Guernsey Literary & Potato Peel Pie Society,MOVIE,2018,124,drama,"7,30",45.626,,
Netflix,The Foreigner,MOVIE,2017,113,action,"7,00",113.338,,
Netflix,"Can't Stop, Won't Stop: A Bad Boy Story",MOVIE,2017,80,music,"5,30",735,,
Netflix,Outlaw King,MOVIE,2018,121,action,"6,90",70.822,,
Netflix,Destination Wedding,MOVIE,2018,90,drama,"6,00",29.546,,
Netflix,Bird Box,MOVIE,2018,124,thriller,"6,60",331.070,,
Netflix,The Babysitter,MOVIE,2017,85,comedy,"6,40",86.953,,
Netflix,The Package,MOVIE,2018,94,comedy,"5,50",17.858,,
Netflix,Replicas,MOVIE,2018,94,scifi,"5,50",37.340,,
Netflix,Cam,MOVIE,2018,95,thriller,"5,90",31.542,,
Netflix,Level 16,MOVIE,2018,102,scifi,"6,00",11.823,,
Netflix,Abducted in Plain Sight,MOVIE,2018,91,crime,"6,80",18.165,,
Netflix,The Meyerowitz Stories (New and Selected),MOVIE,2017,112,comedy,"6,90",48.223,,
Netflix,I Don't Feel at Home in This World Anymore,MOVIE,2017,93,drama,"6,90",55.549,,
Netflix,Step Sisters,MOVIE,2018,104,comedy,"5,40",4.496,,
Netflix,The Shack,MOVIE,2017,132,drama,"6,20",35.748,,
Netflix,Calibre,MOVIE,2018,101,thriller,"6,80",28.788,,
Netflix,Apostle,MOVIE,2018,130,thriller,"6,30",51.890,,
Netflix,Beirut,MOVIE,2018,110,thriller,"6,40",22.065,,
Netflix,To All the Boys I've Loved Before,MOVIE,2018,100,comedy,"7,10",101.175,,
Netflix,Mirai,MOVIE,2018,94,fantasy,"7,00",14.983,,
Netflix,Bāhubali 2: The Conclusion,MOVIE,2017,168,fantasy,"8,20",94.421,,
Netflix,Berlin Syndrome,MOVIE,2017,116,horror,"6,20",25.149,,
Netflix,Icarus,MOVIE,2017,121,documentation,"7,90",49.269,,
Netflix,The Kindergarten Teacher,MOVIE,2018,96,drama,"6,70",15.974,,
Netflix,1922,MOVIE,2017,101,horror,"6,20",62.508,,
Netflix,Veronica,MOVIE,2017,105,horror,"6,20",41.284,,
Netflix,Little Italy,MOVIE,2018,102,romance,"5,70",14.829,,
Netflix,Hold the Dark,MOVIE,2018,126,thriller,"5,60",36.928,,
Netflix,Mute,MOVIE,2018,126,scifi,"5,40",35.158,,
Netflix,The Perfection,MOVIE,2018,90,horror,"6,10",42.403,,
Netflix,Red Joan,MOVIE,2018,101,thriller,"6,40",12.452,,
Netflix,Bright,MOVIE,2017,117,fantasy,"6,30",185.996,,
Netflix,Kodachrome,MOVIE,2017,105,drama,"6,80",16.821,,
Netflix,The Discovery,MOVIE,2017,102,scifi,"6,20",34.092,,
Netflix,Extinction,MOVIE,2018,96,scifi,"5,80",52.635,,
Netflix,The Book of Henry,MOVIE,2017,106,drama,"6,50",27.262,,
Netflix,Creep 2,MOVIE,2017,80,thriller,"6,40",25.671,,
Netflix,Speed Kills,MOVIE,2018,102,thriller,"4,20",3.244,,
Netflix,Black Mirror: Bandersnatch,MOVIE,2018,90,drama,"7,10",125.229,,
Netflix,The Night Comes for Us,MOVIE,2018,121,action,"6,90",25.839,,
Netflix,Cargo,MOVIE,2017,105,drama,"6,30",43.232,,
Netflix,When We First Met,MOVIE,2018,97,fantasy,"6,40",48.885,,
Netflix,Mudbound,MOVIE,2017,135,drama,"7,40",47.676,,
Netflix,Anon,MOVIE,2018,100,scifi,"6,10",42.608,,
Netflix,"Jim & Andy: The Great Beyond - Featuring a Very Special, Contractually Obligated Mention of Tony Clifton",MOVIE,2017,94,documentation,"7,60",25.948,,
Netflix,A-X-L,MOVIE,2018,98,scifi,"5,30",11.920,,
Netflix,Hell Fest,MOVIE,2018,88,horror,"5,50",16.976,,
Netflix,Malevolent,MOVIE,2018,89,horror,"4,80",13.772,,
Netflix,Happy as Lazzaro,MOVIE,2018,125,fantasy,"7,50",18.006,,
Netflix,Everybody Knows,MOVIE,2018,132,drama,"6,90",34.365,,
Netflix,22 July,MOVIE,2018,143,thriller,"6,80",33.609,,
Netflix,Falls Around Her,MOVIE,2018,100,drama,"6,30",127,,
Netflix,Sand Castle,MOVIE,2017,113,war,"6,30",23.158,,
Netflix,Buster's Mal Heart,MOVIE,2017,96,drama,"6,20",10.490,,
Netflix,On Body and Soul,MOVIE,2017,116,drama,"7,50",27.504,,
Netflix,Ben Is Back,MOVIE,2018,103,drama,"6,70",21.735,,
Netflix,Private Life,MOVIE,2018,123,comedy,"7,20",19.023,,
Netflix,Mirage,MOVIE,2018,129,fantasy,"7,40",54.188,,
Netflix,Ravenous,MOVIE,2017,103,drama,"5,80",9.205,,
Netflix,RBG,MOVIE,2018,98,documentation,"7,60",14.182,,
Netflix,An Evening with Beverly Luff Linn,MOVIE,2018,108,crime,"5,80",5.457,,
Netflix,Mary Magdalene,MOVIE,2018,120,drama,"5,90",10.364,,
Netflix,Dumplin',MOVIE,2018,110,comedy,"6,50",33.689,,
Netflix,Tau,MOVIE,2018,97,scifi,"5,80",31.218,,
Netflix,Skins,MOVIE,2017,78,drama,"6,10",5.892,,
Netflix,Duck Butter,MOVIE,2018,94,comedy,"5,20",3.978,,
Netflix,The Zookeeper's Wife,MOVIE,2017,126,war,"7,00",43.091,,
Netflix,"Game Over, Man!",MOVIE,2018,100,comedy,"5,40",30.218,,
Netflix,Steve Martin and Martin Short: An Evening You Will Forget for the Rest of Your Life,MOVIE,2018,74,comedy,"7,10",2.616,,
Netflix,Victoria & Abdul,MOVIE,2017,111,drama,"6,80",35.690,,
Netflix,Hampstead,MOVIE,2017,102,comedy,"6,00",6.449,,
Netflix,Hannah Gadsby: Nanette,MOVIE,2018,69,comedy,"8,10",12.375,,
Netflix,War Machine,MOVIE,2017,122,drama,"6,00",46.276,,
Netflix,Bad Genius,MOVIE,2017,130,comedy,"7,60",20.571,,
Netflix,The Kissing Booth,MOVIE,2018,105,comedy,"5,90",82.858,,
Netflix,The Forgiven,MOVIE,2018,115,thriller,"5,90",2.479,,
Netflix,King of Thieves,MOVIE,2018,108,drama,"5,50",14.418,,
Netflix,The Titan,MOVIE,2018,97,scifi,"4,80",30.698,,
Netflix,Security,MOVIE,2017,87,thriller,"5,70",18.943,,
Netflix,Mowgli: Legend of the Jungle,MOVIE,2018,105,action,"6,50",61.622,,
Netflix,A Futile and Stupid Gesture,MOVIE,2018,101,comedy,"6,70",16.158,,
Netflix,How It Ends,MOVIE,2018,113,scifi,"5,00",52.709,,
Netflix,Death Note,MOVIE,2017,101,horror,"4,50",84.119,,
Netflix,The After Party,MOVIE,2018,89,comedy,"5,70",4.405,,
Netflix,Perfect Bid: The Contestant Who Knew Too Much,MOVIE,2017,72,documentation,"6,50",2.665,,
Netflix,The Other Side of the Wind,MOVIE,2018,122,drama,"6,70",7.104,,
Netflix,To the Bone,MOVIE,2017,107,drama,"6,80",47.025,,
Netflix,Goon: Last of the Enforcers,MOVIE,2017,101,comedy,"5,80",13.717,,
Netflix,We the Animals,MOVIE,2018,94,drama,"6,90",4.303,,
Netflix,Reversing Roe,MOVIE,2018,99,documentation,"7,50",1.400,,
Netflix,Beyond Skyline,MOVIE,2017,105,scifi,"5,30",21.834,,
Netflix,The Bar,MOVIE,2017,102,horror,"6,30",26.370,,
Netflix,Errementari: The Blacksmith and the Devil,MOVIE,2018,98,drama,"6,40",11.653,,
Netflix,Illang: The Wolf Brigade,MOVIE,2018,139,action,"5,90",5.138,,
Netflix,Shirkers,MOVIE,2018,96,documentation,"7,40",5.145,,
Netflix,A Bad Moms Christmas,MOVIE,2017,104,comedy,"5,60",49.478,,
Netflix,Welcome Home,MOVIE,2018,97,thriller,"5,20",7.597,,
Netflix,Piercing,MOVIE,2018,82,thriller,"5,50",7.598,,
Netflix,The Outsider,MOVIE,2018,120,drama,"6,20",25.608,,
Netflix,Indian Horse,MOVIE,2018,96,drama,"7,20",2.171,,
Netflix,Andhadhun,MOVIE,2018,139,thriller,"8,20",90.237,,
Netflix,Unicorn Store,MOVIE,2017,92,drama,"5,50",19.444,,
Netflix,My Happy Family,MOVIE,2017,119,drama,"7,40",3.865,,
Netflix,Newness,MOVIE,2017,112,romance,"6,30",16.654,,
Netflix,Monster High: Electrified,MOVIE,2017,72,family,"5,30",320,,
Netflix,No Escape Room,MOVIE,2018,85,thriller,"5,00",4.403,,
Netflix,If I Leave Here Tomorrow: A Film About Lynyrd Skynyrd,MOVIE,2018,94,documentation,"7,90",1.285,,
Netflix,The Week Of,MOVIE,2018,116,comedy,"5,20",21.855,,
Netflix,iBoy,MOVIE,2017,90,scifi,"6,00",22.594,,
Netflix,May the Devil Take You,MOVIE,2018,110,thriller,"5,90",4.249,,
Netflix,The Breaker Upperers,MOVIE,2018,82,comedy,"5,90",6.123,,
Netflix,What the Health,MOVIE,2017,97,documentation,"7,40",28.911,,
Netflix,The Long Dumb Road,MOVIE,2018,90,comedy,"6,10",3.220,,
Netflix,Long Shot,MOVIE,2017,40,documentation,"7,40",7.857,,
Netflix,Dude,MOVIE,2018,90,comedy,"5,20",6.873,,
Netflix,The Debt Collector,MOVIE,2018,95,action,"5,80",7.541,,
Netflix,Handsome Devil,MOVIE,2017,95,drama,"7,00",14.290,,
Netflix,Win It All,MOVIE,2017,88,comedy,"6,20",9.309,,
Netflix,Tottaa Pataaka Item Maal,MOVIE,2018,107,drama,"7,60",7.911,,
Netflix,Trolls Holiday,MOVIE,2017,26,fantasy,"6,10",2.764,,
Netflix,Joan Didion: The Center Will Not Hold,MOVIE,2017,92,documentation,"7,40",2.622,,
Netflix,The Incredible Jessica James,MOVIE,2017,83,romance,"6,50",7.667,,
Netflix,Siberia,MOVIE,2018,104,romance,"4,30",15.369,,
Netflix,The Resistance Banker,MOVIE,2018,124,drama,"6,90",9.470,,
Netflix,John Mulaney: Kid Gorgeous at Radio City,MOVIE,2018,64,comedy,"7,90",7.933,,
Netflix,The Saint,MOVIE,2017,92,crime,"4,90",6.669,,
Netflix,In Darkness,MOVIE,2018,100,thriller,"5,70",13.248,,
Netflix,Sierra Burgess Is a Loser,MOVIE,2018,105,romance,"5,80",38.841,,
Netflix,Sad Hill Unearthed,MOVIE,2017,86,documentation,"7,40",1.613,,
Netflix,Ibiza,MOVIE,2018,94,comedy,"5,20",17.517,,
Netflix,Shimmer Lake,MOVIE,2017,83,thriller,"6,30",14.098,,
Netflix,Hey Arnold! The Jungle Movie,MOVIE,2017,81,animation,"7,50",3.183,,
Netflix,Fullmetal Alchemist,MOVIE,2017,135,fantasy,"5,20",19.493,,
Netflix,Animal World,MOVIE,2018,125,thriller,"6,40",4.447,,
Netflix,Wheelman,MOVIE,2017,82,action,"6,40",20.351,,
Netflix,Cristela Alonzo: Lower Classy,MOVIE,2017,66,comedy,"6,40",845,,
Netflix,Brain on Fire,MOVIE,2017,88,drama,"6,60",21.444,,
Netflix,Bleach,MOVIE,2018,108,fantasy,"6,40",11.406,,
Netflix,You Get Me,MOVIE,2017,89,thriller,"4,70",12.740,,
Netflix,"My Teacher, My Obsession",MOVIE,2018,105,thriller,"4,40",2.354,,
Netflix,Voyeur,MOVIE,2017,95,documentation,"6,10",6.097,,
Netflix,Bathtubs Over Broadway,MOVIE,2018,87,comedy,"7,60",1.089,,
Netflix,Psychokinesis,MOVIE,2018,101,fantasy,"5,90",5.643,,
Netflix,Adam Sandler: 100% Fresh,MOVIE,2018,73,comedy,"7,50",5.178,,
Netflix,Girl,MOVIE,2018,105,drama,"7,10",14.356,,
Netflix,The Polka King,MOVIE,2017,95,comedy,"5,90",10.568,,
Netflix,Blame!,MOVIE,2017,106,scifi,"6,60",8.044,,
Netflix,First They Killed My Father,MOVIE,2017,136,war,"7,20",17.871,,
Netflix,MFKZ,MOVIE,2018,95,scifi,"6,70",4.412,,
Netflix,Show Dogs,MOVIE,2018,92,comedy,"3,80",4.704,,
Netflix,Girlfriend's Day,MOVIE,2017,70,comedy,"5,20",4.381,,
Netflix,The Resurrection of Gavin Stone,MOVIE,2017,91,drama,"6,20",2.269,,
Netflix,One of Us,MOVIE,2017,95,documentation,"7,00",6.574,,
Netflix,Taylor Swift: Reputation Stadium Tour,MOVIE,2018,125,music,"8,30",5.435,,
Netflix,Godzilla: Planet of the Monsters,MOVIE,2017,89,scifi,"6,00",8.548,,
Netflix,Like Father,MOVIE,2018,103,drama,"6,10",21.378,,
Netflix,Fireworks,MOVIE,2017,90,drama,"5,60",3.147,,
Netflix,Godzilla: The Planet Eater,MOVIE,2018,91,scifi,"5,00",4.196,,
Netflix,Amar,MOVIE,2017,105,romance,"5,10",4.459,,
Netflix,Birth of the Dragon,MOVIE,2017,103,drama,"5,60",8.220,,
Netflix,Outside In,MOVIE,2018,109,drama,"6,70",4.768,,
Netflix,Lu Over the Wall,MOVIE,2017,117,animation,"6,80",2.269,,
Netflix,Irreplaceable You,MOVIE,2018,96,drama,"6,40",9.583,,
Netflix,Sandy Wexler,MOVIE,2017,130,comedy,"5,20",17.039,,
Netflix,Alex Strangelove,MOVIE,2018,99,comedy,"6,30",17.746,,
Netflix,Gaga: Five Foot Two,MOVIE,2017,100,music,"7,00",12.937,,
Netflix,Get Me Roger Stone,MOVIE,2017,100,documentation,"7,30",7.408,,
Netflix,River's Edge,MOVIE,2018,118,drama,"6,20",952,,
Netflix,Animal Crackers,MOVIE,2017,105,animation,"5,80",3.422,,
Netflix,Mr. Roosevelt,MOVIE,2017,90,comedy,"6,20",3.391,,
Netflix,Clive Davis: The Soundtrack of Our Lives,MOVIE,2017,123,documentation,"7,40",991,,
Netflix,Ricky Gervais: Humanity,MOVIE,2018,79,comedy,"8,00",19.752,,
Netflix,Lady J,MOVIE,2018,109,drama,"6,80",3.306,,
Netflix,The Christmas Chronicles,MOVIE,2018,104,comedy,"7,00",71.740,,
Netflix,The Photographer of Mauthausen,MOVIE,2018,110,thriller,"6,70",10.687,,
Netflix,Bill Nye: Science Guy,MOVIE,2017,95,documentation,"6,50",1.222,,
Netflix,Quincy,MOVIE,2018,124,music,"7,60",4.551,,
Netflix,Cuba and the Cameraman,MOVIE,2017,113,documentation,"8,20",4.859,,
Netflix,The World Is Yours,MOVIE,2018,94,comedy,"6,30",4.342,,
Netflix,Toc Toc,MOVIE,2017,90,comedy,"6,80",18.865,,
Netflix,Acts of Vengeance,MOVIE,2017,87,drama,"5,70",12.160,,
Netflix,Carrie Pilby,MOVIE,2017,98,drama,"6,60",11.694,,
Netflix,The Clapper,MOVIE,2018,89,comedy,"5,10",7.688,,
Netflix,Fun Mom Dinner,MOVIE,2017,81,comedy,"5,30",5.509,,
Netflix,The Land of Steady Habits,MOVIE,2018,98,drama,"6,20",7.717,,
Netflix,Okko's Inn,MOVIE,2018,94,fantasy,"7,00",1.856,,
Netflix,Our Souls at Night,MOVIE,2017,101,drama,"6,90",13.519,,
Netflix,BuyBust,MOVIE,2018,127,thriller,"5,70",1.902,,
Netflix,Escape from Mr. Lemoncello's Library,MOVIE,2017,69,fantasy,"5,30",465,,
Netflix,I Am Jonas,MOVIE,2018,82,drama,"7,00",5.896,,
Netflix,MILF,MOVIE,2018,101,comedy,"4,80",6.223,,
Netflix,Springsteen On Broadway,MOVIE,2018,153,music,"8,50",2.199,,
Netflix,Solo,MOVIE,2018,100,thriller,"5,00",2.779,,
Netflix,Bullet Head,MOVIE,2017,94,thriller,"5,40",10.149,,
Netflix,Small Crimes,MOVIE,2017,95,drama,"5,80",8.109,,
Netflix,Unrest,MOVIE,2017,97,documentation,"7,60",2.904,,
Netflix,"Take the Ball, Pass the Ball",MOVIE,2018,107,documentation,"7,90",3.089,,
Netflix,Reprisal,MOVIE,2018,89,action,"4,20",7.504,,
Netflix,The Princess Switch,MOVIE,2018,101,romance,"6,00",27.852,,
Netflix,High Society,MOVIE,2018,119,drama,"5,50",1.018,,
Netflix,The Ottoman Lieutenant,MOVIE,2017,111,war,"6,40",25.674,,
Netflix,Whose Streets?,MOVIE,2017,90,documentation,"5,50",1.337,,
Netflix,The Open House,MOVIE,2018,94,thriller,"3,30",34.156,,
Netflix,Trevor Noah: Son of Patricia,MOVIE,2018,63,comedy,"7,30",4.101,,
Netflix,Little Evil,MOVIE,2017,94,horror,"5,60",21.421,,
Netflix,Christmas with a Prince,MOVIE,2018,90,drama,"5,20",1.643,,
Netflix,"Norm Macdonald: Hitler's Dog, Gossip & Trickery",MOVIE,2017,60,comedy,"7,40",2.868,,
Netflix,Bending the Arc,MOVIE,2017,102,documentation,"8,00",337,,
Netflix,Day of the Dead: Bloodline,MOVIE,2017,90,horror,"3,40",11.909,,
Netflix,Retablo,MOVIE,2018,95,drama,"7,50",1.763,,
Netflix,John Leguizamo's Latin History for Morons,MOVIE,2018,89,comedy,"7,30",808,,
Netflix,Orbiter 9,MOVIE,2017,95,drama,"5,90",7.738,,
Netflix,White Fang,MOVIE,2018,87,animation,"6,90",3.682,,
Netflix,Sand Storm,MOVIE,2017,87,drama,"6,80",3.492,,
Netflix,Generation Iron 3,MOVIE,2018,75,documentation,"6,20",3.169,,
Netflix,Jo Koy: Live from Seattle,MOVIE,2017,63,comedy,"7,20",1.357,,
Netflix,"Oh, Hello on Broadway",MOVIE,2017,102,comedy,"7,70",3.141,,
Netflix,Camarón: The Film,MOVIE,2018,104,documentation,"7,50",307,,
Netflix,The Outcasts,MOVIE,2017,95,comedy,"5,40",4.567,,
Netflix,Gnome Alone,MOVIE,2017,85,family,"5,60",3.488,,
Netflix,How to Be Really Bad,MOVIE,2018,100,comedy,"6,20",1.152,,
Netflix,The Angel,MOVIE,2018,114,thriller,"6,60",14.115,,
Netflix,Father of the Year,MOVIE,2018,94,comedy,"5,20",11.545,,
Netflix,The B-Side: Elsa Dorfman's Portrait Photography,MOVIE,2017,76,documentation,"6,70",763,,
Netflix,Demetri Martin: The Overthinker,MOVIE,2018,56,comedy,"7,20",1.708,,
Netflix,The Death and Life of Marsha P. Johnson,MOVIE,2017,105,documentation,"7,20",2.964,,
Netflix,Happy Anniversary,MOVIE,2018,78,romance,"5,70",4.265,,
Netflix,Dry Martina,MOVIE,2018,95,comedy,"5,80",999,,
Netflix,El Camino Christmas,MOVIE,2017,89,comedy,"5,70",8.830,,
Netflix,The Legacy of a Whitetail Deer Hunter,MOVIE,2018,83,comedy,"5,50",3.924,,
Netflix,Clinical,MOVIE,2017,104,thriller,"5,10",8.030,,
Netflix,Godzilla: City on the Edge of Battle,MOVIE,2018,105,animation,"5,80",4.896,,
Netflix,My Masterpiece,MOVIE,2018,100,comedy,"7,10",6.162,,
Netflix,Ronnie Coleman: The King,MOVIE,2018,93,documentation,"7,00",3.839,,
Netflix,Hasan Minhaj: Homecoming King,MOVIE,2017,72,comedy,"8,20",7.250,,
Netflix,The Climb,MOVIE,2017,103,comedy,"6,90",7.505,,
Netflix,Secret Superstar,MOVIE,2017,150,drama,"7,80",24.832,,
Netflix,A Twelve-Year Night,MOVIE,2018,117,drama,"7,50",9.920,,
Netflix,Dear Ex,MOVIE,2018,99,drama,"7,30",6.317,,
Netflix,Manhunt,MOVIE,2017,106,thriller,"5,20",3.247,,
Netflix,Flavors of Youth,MOVIE,2018,68,romance,"6,60",7.359,,
Netflix,Burn Out,MOVIE,2018,107,thriller,"6,20",3.803,,
Netflix,Modest Heroes,MOVIE,2018,18,fantasy,"6,60",2.705,,
Netflix,Iliza Shlesinger: Elder Millennial,MOVIE,2018,72,comedy,"7,20",4.059,,
Netflix,The Seven Deadly Sins: Prisoners of the Sky,MOVIE,2018,99,fantasy,"7,10",4.768,,
Netflix,The Battleship Island,MOVIE,2017,132,drama,"7,10",7.095,,
Netflix,Sanju,MOVIE,2018,159,drama,"7,70",52.227,,
Netflix,Point Blank,MOVIE,2017,86,action,"5,70",14.324,,
Netflix,"Ron White: If You Quit Listening, I'll Shut Up",MOVIE,2018,63,comedy,"6,50",841,,
Netflix,Craig Ferguson: Tickle Fight,MOVIE,2017,66,comedy,"6,60",999,,
Netflix,Sarkar,MOVIE,2018,164,drama,"7,00",18.453,,
Netflix,Casting JonBenet,MOVIE,2017,81,documentation,"6,10",5.426,,
Netflix,They'll Love Me When I'm Dead,MOVIE,2018,98,documentation,"7,40",5.053,,
Netflix,Strong Island,MOVIE,2017,107,documentation,"6,40",3.892,,
Netflix,Come Sunday,MOVIE,2018,106,drama,"6,00",2.307,,
Netflix,The Most Hated Woman in America,MOVIE,2017,91,drama,"6,10",6.618,,
Netflix,Lommbock,MOVIE,2017,102,comedy,"6,70",3.687,,
Netflix,Wedding Unplanned,MOVIE,2017,94,romance,"5,70",1.707,,
Netflix,Spyder,MOVIE,2017,145,thriller,"6,30",10.339,,
Netflix,The Killer,MOVIE,2017,99,western,"6,00",2.664,,
Netflix,Lust Stories,MOVIE,2018,120,drama,"6,40",10.830,,
Netflix,The Most Unknown,MOVIE,2018,92,documentation,"6,50",2.129,,
Netflix,The Motive,MOVIE,2017,104,drama,"6,50",5.713,,
Netflix,Mercury 13,MOVIE,2018,79,documentation,"6,90",1.180,,
Netflix,Eerie,MOVIE,2018,101,horror,"4,60",2.324,,
Netflix,Tig Notaro: Happy To Be Here,MOVIE,2018,58,comedy,"6,60",1.365,,
Netflix,Benji,MOVIE,2018,87,drama,"6,30",4.774,,
Netflix,The Little Vampire 3D,MOVIE,2017,83,family,"5,40",1.721,,
Netflix,Time Share,MOVIE,2018,96,horror,"5,90",2.793,,
Netflix,Rip Tide,MOVIE,2017,85,family,"5,40",3.472,,
Netflix,Holy Camp!,MOVIE,2017,109,comedy,"6,20",4.052,,
Netflix,Alaska Is a Drag,MOVIE,2017,83,drama,"6,50",421,,
Netflix,Parmanu: The Story of Pokhran,MOVIE,2018,129,drama,"7,60",23.973,,
Netflix,Zero,MOVIE,2018,180,romance,"5,20",27.346,,
Netflix,Amateur,MOVIE,2018,17,drama,"5,90",4.459,,
Netflix,Pottersville,MOVIE,2017,85,comedy,"5,40",4.696,,
Netflix,A Christmas Prince: The Royal Wedding,MOVIE,2018,92,romance,"5,30",10.698,,
Netflix,The Bleeding Edge,MOVIE,2018,99,documentation,"7,60",2.720,,
Netflix,Lowriders,MOVIE,2017,99,crime,"5,60",2.542,,
Netflix,Derren Brown: The Push,MOVIE,2018,69,reality,"7,50",3.637,,
Netflix,The Warning,MOVIE,2018,93,thriller,"5,90",6.356,,
Netflix,NY Prison Break: The Seduction of Joyce Mitchell,MOVIE,2017,103,crime,"5,50",348,,
Netflix,S.W.A.T.: Under Siege,MOVIE,2017,89,action,"4,50",3.572,,
Netflix,6 Balloons,MOVIE,2018,75,drama,"5,90",4.144,,
Netflix,Chasing Coral,MOVIE,2017,93,documentation,"8,10",5.188,,
Netflix,Next Gen,MOVIE,2018,105,action,"6,60",17.445,,
Netflix,First Match,MOVIE,2018,94,drama,"6,40",2.272,,
Netflix,Sunday's Illness,MOVIE,2018,113,drama,"6,90",3.570,,
Netflix,I Am Not an Easy Man,MOVIE,2018,98,fantasy,"6,30",14.432,,
Netflix,Justice,MOVIE,2017,99,western,"4,00",1.237,,
Netflix,Seth Rogen's Hilarity for Charity,MOVIE,2018,70,comedy,"5,00",2.381,,
Netflix,Charming,MOVIE,2018,90,comedy,"5,60",3.518,,
Netflix,Christmas Wedding Planner,MOVIE,2017,86,romance,"4,30",5.978,,
Netflix,Budapest,MOVIE,2018,102,comedy,"5,40",2.952,,
Netflix,All I Wish,MOVIE,2018,94,romance,"5,20",1.600,,
Netflix,Angamaly Diaries,MOVIE,2017,132,drama,"7,90",6.013,,
Netflix,ReMastered: Tricky Dick & The Man in Black,MOVIE,2018,58,documentation,"7,10",1.519,,
Netflix,Fred Armisen: Standup for Drummers,MOVIE,2018,65,music,"5,80",1.294,,
Netflix,Thi Mai,MOVIE,2018,99,comedy,"6,00",2.558,,
Netflix,Battle,MOVIE,2018,95,drama,"5,90",4.248,,
Netflix,Holy Goalie,MOVIE,2018,95,comedy,"5,30",1.634,,
Netflix,Saving Capitalism,MOVIE,2017,73,documentation,"6,80",3.213,,
Netflix,Bibi & Tina: Perfect Pandemonium,MOVIE,2017,110,fantasy,"4,00",470,,
Netflix,Mom,MOVIE,2017,147,drama,"7,20",10.522,,
Netflix,Christmas Inheritance,MOVIE,2017,105,romance,"5,70",11.720,,
Netflix,An Imperfect Murder,MOVIE,2017,71,crime,"3,20",1.679,,
Netflix,LEGO Marvel Super Heroes: Guardians of the Galaxy - The Thanos Threat,MOVIE,2017,22,scifi,"5,80",451,,
Netflix,Killing Hasselhoff,MOVIE,2017,80,comedy,"4,40",2.682,,
Netflix,Shepherds and Butchers,MOVIE,2017,106,drama,"6,80",3.357,,
Netflix,The Skin of the Wolf,MOVIE,2018,110,romance,"5,80",3.108,,
